Date,AAPL,GOOG,MSFT,AMZN,FB
2018-11-08,50.673194885253906,1082.4000244140625,107.79359436035156,1754.9100341796875,147.8699951171875
2018-11-09,49.69614028930664,1066.1500244140625,105.6907730102539,1712.4300537109375,144.9600067138672
2018-11-12,47.19273376464844,1038.6300048828125,103.08637237548828,1636.8499755859375,141.5500030517578
2018-11-13,46.721221923828125,1036.050048828125,103.15388488769531,1631.1700439453125,142.16000366210938
2018-11-14,45.40147399902344,1043.6600341796875,101.6910629272461,1599.010009765625,144.22000122070312
2018-11-15,46.52193069458008,1064.7099609375,103.92889404296875,1619.43994140625,143.85000610351562
2018-11-16,47.03718566894531,1061.489990234375,104.90734100341797,1593.4100341796875,139.52999877929688
2018-11-19,45.173004150390625,1020.0,101.35198974609375,1512.2900390625,131.5500030517578
2018-11-20,43.01472854614258,1025.760009765625,98.53289794921875,1495.4599609375,132.42999267578125
2018-11-21,42.96612548828125,1037.6099853515625,99.88916778564453,1516.72998046875,134.82000732421875
2018-11-23,41.874839782714844,1023.8800048828125,99.85041046142578,1502.06005859375,131.72999572753906
2018-11-26,42.441139221191406,1048.6199951171875,103.14420318603516,1581.3299560546875,136.3800048828125
2018-11-27,42.348777770996094,1044.4100341796875,103.79328918457031,1581.4200439453125,135.0
2018-11-28,43.97720718383789,1086.22998046875,107.64895629882812,1677.75,136.75999450683594
2018-11-29,43.639373779296875,1088.300048828125,106.74800872802734,1673.5699462890625,138.67999267578125
2018-11-30,43.40361022949219,1094.4300537109375,107.42613983154297,1690.1700439453125,140.61000061035156
2018-12-03,44.920230865478516,1106.4300537109375,108.58863830566406,1772.3599853515625,141.08999633789062
2018-12-04,42.94424819946289,1050.8199462890625,105.13017272949219,1668.4000244140625,137.92999267578125
2018-12-06,42.46544647216797,1068.72998046875,105.77923583984375,1699.18994140625,139.6300048828125
2018-12-07,40.95124816894531,1036.5799560546875,101.54574584960938,1629.1300048828125,137.4199981689453
2018-12-10,41.221031188964844,1039.550048828125,104.22920227050781,1641.030029296875,141.85000610351562
2018-12-11,40.98528289794922,1051.75,105.19796752929688,1643.239990234375,142.0800018310547
2018-12-12,41.099510192871094,1063.6800537109375,105.67266845703125,1663.5400390625,144.5
2018-12-13,41.54915237426758,1061.9000244140625,106.03112030029297,1658.3800048828125,145.00999450683594
2018-12-14,40.21967315673828,1042.0999755859375,102.71794128417969,1591.9100341796875,144.05999755859375
2018-12-17,39.84538269042969,1016.530029296875,99.67603302001953,1520.9100341796875,140.19000244140625
2018-12-18,40.363075256347656,1028.7099609375,100.7222900390625,1551.47998046875,143.66000366210938
2018-12-19,39.10408020019531,1023.010009765625,100.4510269165039,1495.0799560546875,133.24000549316406
2018-12-20,38.11730194091797,1009.4099731445312,98.33914947509766,1460.8299560546875,133.39999389648438
2018-12-21,36.63470458984375,979.5399780273438,95.1615982055664,1377.449951171875,124.94999694824219
2018-12-24,35.68681335449219,976.219970703125,91.1896743774414,1343.9599609375,124.05999755859375
2018-12-26,38.1999397277832,1039.4599609375,97.41880798339844,1470.9000244140625,134.17999267578125
2018-12-27,37.9520263671875,1043.8800048828125,98.01945495605469,1461.6400146484375,134.52000427246094
2018-12-28,37.97147750854492,1037.0799560546875,97.25411987304688,1478.02001953125,133.1999969482422
2018-12-31,38.338478088378906,1035.6099853515625,98.39725494384766,1501.969970703125,131.08999633789062
2019-01-02,38.38222885131836,1045.8499755859375,97.96131896972656,1539.1300048828125,135.67999267578125
2019-01-03,34.559078216552734,1016.0599975585938,94.35752868652344,1500.280029296875,131.74000549316406
2019-01-04,36.03437042236328,1070.7099609375,98.74600982666016,1575.3900146484375,137.9499969482422
2019-01-07,35.95417022705078,1068.3900146484375,98.87195587158203,1629.510009765625,138.0500030517578
2019-01-08,36.639564514160156,1076.280029296875,99.58882904052734,1656.5799560546875,142.52999877929688
2019-01-09,37.26177215576172,1074.6600341796875,101.01292419433594,1659.4200439453125,144.22999572753906
2019-01-10,37.38086700439453,1070.3299560546875,100.36385345458984,1656.219970703125,144.1999969482422
2019-01-11,37.01386260986328,1057.18994140625,99.58882904052734,1640.56005859375,143.8000030517578
2019-01-14,36.4572868347168,1044.68994140625,98.86227416992188,1617.2099609375,145.38999938964844
2019-01-15,37.20344161987305,1077.1500244140625,101.72980499267578,1674.56005859375,148.9499969482422
2019-01-16,37.65793991088867,1080.969970703125,102.08824157714844,1683.780029296875,147.5399932861328
2019-01-17,37.88154220581055,1089.9000244140625,102.80514526367188,1693.219970703125,148.3000030517578
2019-01-18,38.114871978759766,1098.260009765625,104.34547424316406,1696.199951171875,150.0399932861328
2019-01-22,37.25934600830078,1070.52001953125,102.37889099121094,1632.1700439453125,147.57000732421875
2019-01-23,37.410030364990234,1075.5699462890625,103.37670135498047,1640.02001953125,144.3000030517578
2019-01-24,37.11351776123047,1073.9000244140625,102.88262939453125,1654.9300537109375,145.8300018310547
2019-01-25,38.34333038330078,1090.989990234375,103.82234191894531,1670.5699462890625,149.00999450683594
2019-01-28,37.98849105834961,1070.0799560546875,101.79762268066406,1637.8900146484375,147.47000122070312
2019-01-29,37.59475326538086,1060.6199951171875,99.7244873046875,1593.8800048828125,144.19000244140625
2019-01-30,40.16376876831055,1089.06005859375,103.0570068359375,1670.4300537109375,150.4199981689453
2019-01-31,40.453006744384766,1116.3699951171875,101.16792297363281,1718.72998046875,166.69000244140625
2019-02-01,40.472450256347656,1110.75,99.5694580078125,1626.22998046875,165.7100067138672
2019-02-04,41.6220588684082,1132.800048828125,102.43701934814453,1633.31005859375,169.25
2019-02-05,42.334197998046875,1145.989990234375,103.87077331542969,1658.81005859375,171.16000366210938
2019-02-06,42.348777770996094,1115.22998046875,102.71794128417969,1640.260009765625,170.49000549316406
2019-02-07,41.54671859741211,1098.7099609375,101.981689453125,1614.3699951171875,166.3800048828125
2019-02-08,41.59553527832031,1095.06005859375,102.36920166015625,1588.219970703125,167.3300018310547
2019-02-11,41.356327056884766,1095.010009765625,101.96231079101562,1591.0,165.7899932861328
2019-02-12,41.71270751953125,1121.3699951171875,103.55107116699219,1638.010009765625,165.0399932861328
2019-02-13,41.53939437866211,1120.1600341796875,103.47357177734375,1640.0,164.07000732421875
2019-02-14,41.690738677978516,1121.6700439453125,103.56076049804688,1622.6500244140625,163.9499969482422
2019-02-15,41.59797286987305,1113.6500244140625,104.83952331542969,1607.949951171875,162.5
2019-02-19,41.72246551513672,1118.56005859375,104.79109191894531,1627.5799560546875,162.2899932861328
2019-02-20,41.990966796875,1113.800048828125,104.24626922607422,1622.0999755859375,162.55999755859375
2019-02-21,41.75419616699219,1096.969970703125,106.44503784179688,1619.43994140625,160.0399932861328
2019-02-22,42.22041702270508,1110.3699951171875,107.96275329589844,1631.56005859375,161.88999938964844
2019-02-25,42.5279655456543,1109.4000244140625,108.5659408569336,1633.0,164.6199951171875
2019-02-26,42.55237579345703,1115.1300048828125,109.31509399414062,1636.4000244140625,164.1300048828125
2019-02-27,42.68418502807617,1116.050048828125,109.1302261352539,1641.0899658203125,162.80999755859375
2019-02-28,42.26435089111328,1119.9200439453125,108.9940185546875,1639.8299560546875,161.4499969482422
2019-03-01,42.70859909057617,1140.989990234375,109.48048400878906,1671.72998046875,162.27999877929688
2019-03-04,42.92338943481445,1147.800048828125,109.2177963256836,1696.1700439453125,167.3699951171875
2019-03-05,42.84527587890625,1162.030029296875,108.67296600341797,1692.4300537109375,171.25999450683594
2019-03-06,42.5987548828125,1157.8599853515625,108.72161865234375,1668.949951171875,172.50999450683594
2019-03-07,42.105690002441406,1143.300048828125,107.3984603881836,1625.949951171875,169.1300048828125
